File Path,Label,Class
Notes Datasets\22. C-sharp 1\22-C-sharp-1 (2).wav,C-sharp 1,11
Notes Datasets\22. C-sharp 1\22-C-sharp-1 (20).wav,C-sharp 1,11
Notes Datasets\22. C-sharp 1\22-C-sharp-1 (21).wav,C-sharp 1,11
Notes Datasets\22. C-sharp 1\22-C-sharp-1 (22).wav,C-sharp 1,11
Notes Datasets\22. C-sharp 1\22-C-sharp-1 (23).wav,C-sharp 1,11
Notes Datasets\22. C-sharp 1\22-C-sharp-1 (24).wav,C-sharp 1,11
Notes Datasets\22. C-sharp 1\22-C-sharp-1 (25).wav,C-sharp 1,11
Notes Datasets\22. C-sharp 1\22-C-sharp-1 (26).wav,C-sharp 1,11
Notes Datasets\22. C-sharp 1\22-C-sharp-1 (27).wav,C-sharp 1,11
Notes Datasets\22. C-sharp 1\22-C-sharp-1 (28).wav,C-sharp 1,11
Notes Datasets\22. C-sharp 1\22-C-sharp-1 (29).wav,C-sharp 1,11
Notes Datasets\22. C-sharp 1\22-C-sharp-1 (3).wav,C-sharp 1,11
Notes Datasets\22. C-sharp 1\22-C-sharp-1 (30).wav,C-sharp 1,11
Notes Datasets\22. C-sharp 1\22-C-sharp-1 (31).wav,C-sharp 1,11
Notes Datasets\22. C-sharp 1\22-C-sharp-1 (32).wav,C-sharp 1,11
Notes Datasets\22. C-sharp 1\22-C-sharp-1 (33).wav,C-sharp 1,11
Notes Datasets\22. C-sharp 1\22-C-sharp-1 (34).wav,C-sharp 1,11
Notes Datasets\22. C-sharp 1\22-C-sharp-1 (35).wav,C-sharp 1,11
Notes Datasets\22. C-sharp 1\22-C-sharp-1 (36).wav,C-sharp 1,11
Notes Datasets\22. C-sharp 1\22-C-sharp-1 (37).wav,C-sharp 1,11
Notes Datasets\22. C-sharp 1\22-C-sharp-1 (38).wav,C-sharp 1,11
Notes Datasets\22. C-sharp 1\22-C-sharp-1 (39).wav,C-sharp 1,11
Notes Datasets\22. C-sharp 1\22-C-sharp-1 (4).wav,C-sharp 1,11
Notes Datasets\22. C-sharp 1\22-C-sharp-1 (40).wav,C-sharp 1,11
Notes Datasets\22. C-sharp 1\22-C-sharp-1 (41).wav,C-sharp 1,11
Notes Datasets\22. C-sharp 1\22-C-sharp-1 (42).wav,C-sharp 1,11
Notes Datasets\22. C-sharp 1\22-C-sharp-1 (43).wav,C-sharp 1,11
Notes Datasets\22. C-sharp 1\22-C-sharp-1 (44).wav,C-sharp 1,11
Notes Datasets\22. C-sharp 1\22-C-sharp-1 (45).wav,C-sharp 1,11
Notes Datasets\22. C-sharp 1\22-C-sharp-1 (46).wav,C-sharp 1,11
Notes Datasets\22. C-sharp 1\22-C-sharp-1 (47).wav,C-sharp 1,11
Notes Datasets\22. C-sharp 1\22-C-sharp-1 (48).wav,C-sharp 1,11
Notes Datasets\22. C-sharp 1\22-C-sharp-1 (49).wav,C-sharp 1,11
Notes Datasets\22. C-sharp 1\22-C-sharp-1 (5).wav,C-sharp 1,11
Notes Datasets\22. C-sharp 1\22-C-sharp-1 (50).wav,C-sharp 1,11
Notes Datasets\22. C-sharp 1\22-C-sharp-1 (51).wav,C-sharp 1,11
Notes Datasets\22. C-sharp 1\22-C-sharp-1 (52).wav,C-sharp 1,11
Notes Datasets\22. C-sharp 1\22-C-sharp-1 (53).wav,C-sharp 1,11
Notes Datasets\22. C-sharp 1\22-C-sharp-1 (54).wav,C-sharp 1,11
Notes Datasets\22. C-sharp 1\22-C-sharp-1 (55).wav,C-sharp 1,11
Notes Datasets\22. C-sharp 1\22-C-sharp-1 (56).wav,C-sharp 1,11
Notes Datasets\22. C-sharp 1\22-C-sharp-1 (57).wav,C-sharp 1,11
Notes Datasets\22. C-sharp 1\22-C-sharp-1 (58).wav,C-sharp 1,11
Notes Datasets\22. C-sharp 1\22-C-sharp-1 (59).wav,C-sharp 1,11
Notes Datasets\22. C-sharp 1\22-C-sharp-1 (6).wav,C-sharp 1,11
Notes Datasets\22. C-sharp 1\22-C-sharp-1 (60).wav,C-sharp 1,11
Notes Datasets\22. C-sharp 1\22-C-sharp-1 (61).wav,C-sharp 1,11
Notes Datasets\22. C-sharp 1\22-C-sharp-1 (7).wav,C-sharp 1,11
Notes Datasets\22. C-sharp 1\22-C-sharp-1 (8).wav,C-sharp 1,11
Notes Datasets\22. C-sharp 1\22-C-sharp-1 (9).wav,C-sharp 1,11
Notes Datasets\23. D1\23-D1-10.wav,D1,19
Notes Datasets\23. D1\23-D1-11.wav,D1,19
Notes Datasets\23. D1\23-D1-12.wav,D1,19
Notes Datasets\23. D1\23-D1-13.wav,D1,19
Notes Datasets\23. D1\23-D1-14.wav,D1,19
Notes Datasets\23. D1\23-D1-15.wav,D1,19
Notes Datasets\23. D1\23-D1-16.wav,D1,19
Notes Datasets\23. D1\23-D1-17.wav,D1,19
Notes Datasets\23. D1\23-D1-18.wav,D1,19
Notes Datasets\23. D1\23-D1-19.wav,D1,19
Notes Datasets\23. D1\23-D1-2.wav,D1,19
Notes Datasets\23. D1\23-D1-20.wav,D1,19
Notes Datasets\23. D1\23-D1-21.wav,D1,19
Notes Datasets\23. D1\23-D1-22.wav,D1,19
Notes Datasets\23. D1\23-D1-23.wav,D1,19
Notes Datasets\23. D1\23-D1-24.wav,D1,19
Notes Datasets\23. D1\23-D1-25.wav,D1,19
Notes Datasets\23. D1\23-D1-26.wav,D1,19
Notes Datasets\23. D1\23-D1-27.wav,D1,19
Notes Datasets\23. D1\23-D1-28.wav,D1,19
Notes Datasets\23. D1\23-D1-29.wav,D1,19
Notes Datasets\23. D1\23-D1-3.wav,D1,19
Notes Datasets\23. D1\23-D1-30.wav,D1,19
Notes Datasets\23. D1\23-D1-31.wav,D1,19
Notes Datasets\23. D1\23-D1-32.wav,D1,19
Notes Datasets\23. D1\23-D1-33.wav,D1,19
Notes Datasets\23. D1\23-D1-34.wav,D1,19
Notes Datasets\23. D1\23-D1-35.wav,D1,19
Notes Datasets\23. D1\23-D1-36.wav,D1,19
Notes Datasets\23. D1\23-D1-37.wav,D1,19
Notes Datasets\23. D1\23-D1-38.wav,D1,19
Notes Datasets\23. D1\23-D1-39.wav,D1,19
Notes Datasets\23. D1\23-D1-4.wav,D1,19
Notes Datasets\23. D1\23-D1-40.wav,D1,19
Notes Datasets\23. D1\23-D1-41.wav,D1,19
Notes Datasets\23. D1\23-D1-42.wav,D1,19
Notes Datasets\23. D1\23-D1-43.wav,D1,19
Notes Datasets\23. D1\23-D1-44.wav,D1,19
Notes Datasets\23. D1\23-D1-45.wav,D1,19
Notes Datasets\23. D1\23-D1-46.wav,D1,19
Notes Datasets\23. D1\23-D1-47.wav,D1,19
Notes Datasets\23. D1\23-D1-48.wav,D1,19
Notes Datasets\23. D1\23-D1-49.wav,D1,19
Notes Datasets\23. D1\23-D1-5.wav,D1,19
Notes Datasets\23. D1\23-D1-50.wav,D1,19
Notes Datasets\23. D1\23-D1-51.wav,D1,19
Notes Datasets\23. D1\23-D1-52.wav,D1,19
Notes Datasets\23. D1\23-D1-53.wav,D1,19
Notes Datasets\23. D1\23-D1-54.wav,D1,19
Notes Datasets\23. D1\23-D1-55.wav,D1,19
Notes Datasets\23. D1\23-D1-56.wav,D1,19
Notes Datasets\23. D1\23-D1-6.wav,D1,19
Notes Datasets\23. D1\23-D1-7.wav,D1,19
Notes Datasets\23. D1\23-D1-8.wav,D1,19
Notes Datasets\23. D1\23-D1-9.wav,D1,19
Notes Datasets\23. D1\23-D1.wav,D1,19
Notes Datasets\23. D1\D1_C.wav,D1,19
Notes Datasets\23. D1\D1_FT.wav,D1,19
Notes Datasets\23. D1\GC_-23.wav,D1,19
Notes Datasets\23. D1\PC-23.wav,D1,19
Notes Datasets\23. D1\TC-23.wav,D1,19
Notes Datasets\24. D-sharp 1\24-D-sharp-1 (1).wav,D-sharp 1,17
Notes Datasets\24. D-sharp 1\24-D-sharp-1 (10).wav,D-sharp 1,17
Notes Datasets\24. D-sharp 1\24-D-sharp-1 (11).wav,D-sharp 1,17
Notes Datasets\24. D-sharp 1\24-D-sharp-1 (12).wav,D-sharp 1,17
Notes Datasets\24. D-sharp 1\24-D-sharp-1 (13).wav,D-sharp 1,17
Notes Datasets\24. D-sharp 1\24-D-sharp-1 (14).wav,D-sharp 1,17
Notes Datasets\24. D-sharp 1\24-D-sharp-1 (15).wav,D-sharp 1,17
Notes Datasets\24. D-sharp 1\24-D-sharp-1 (16).wav,D-sharp 1,17
Notes Datasets\24. D-sharp 1\24-D-sharp-1 (17).wav,D-sharp 1,17
Notes Datasets\24. D-sharp 1\24-D-sharp-1 (18).wav,D-sharp 1,17
Notes Datasets\24. D-sharp 1\24-D-sharp-1 (19).wav,D-sharp 1,17
Notes Datasets\24. D-sharp 1\24-D-sharp-1 (2).wav,D-sharp 1,17
Notes Datasets\24. D-sharp 1\24-D-sharp-1 (20).wav,D-sharp 1,17
Notes Datasets\24. D-sharp 1\24-D-sharp-1 (21).wav,D-sharp 1,17
Notes Datasets\24. D-sharp 1\24-D-sharp-1 (22).wav,D-sharp 1,17
Notes Datasets\24. D-sharp 1\24-D-sharp-1 (23).wav,D-sharp 1,17
Notes Datasets\24. D-sharp 1\24-D-sharp-1 (24).wav,D-sharp 1,17
Notes Datasets\24. D-sharp 1\24-D-sharp-1 (25).wav,D-sharp 1,17
Notes Datasets\24. D-sharp 1\24-D-sharp-1 (26).wav,D-sharp 1,17
Notes Datasets\24. D-sharp 1\24-D-sharp-1 (27).wav,D-sharp 1,17
Notes Datasets\24. D-sharp 1\24-D-sharp-1 (28).wav,D-sharp 1,17
Notes Datasets\24. D-sharp 1\24-D-sharp-1 (29).wav,D-sharp 1,17
Notes Datasets\24. D-sharp 1\24-D-sharp-1 (3).wav,D-sharp 1,17
Notes Datasets\24. D-sharp 1\24-D-sharp-1 (30).wav,D-sharp 1,17
Notes Datasets\24. D-sharp 1\24-D-sharp-1 (31).wav,D-sharp 1,17
Notes Datasets\24. D-sharp 1\24-D-sharp-1 (32).wav,D-sharp 1,17
Notes Datasets\24. D-sharp 1\24-D-sharp-1 (33).wav,D-sharp 1,17
Notes Datasets\24. D-sharp 1\24-D-sharp-1 (34).wav,D-sharp 1,17
Notes Datasets\24. D-sharp 1\24-D-sharp-1 (35).wav,D-sharp 1,17
Notes Datasets\24. D-sharp 1\24-D-sharp-1 (36).wav,D-sharp 1,17
Notes Datasets\24. D-sharp 1\24-D-sharp-1 (37).wav,D-sharp 1,17
Notes Datasets\24. D-sharp 1\24-D-sharp-1 (38).wav,D-sharp 1,17
Notes Datasets\24. D-sharp 1\24-D-sharp-1 (39).wav,D-sharp 1,17
Notes Datasets\24. D-sharp 1\24-D-sharp-1 (4).wav,D-sharp 1,17
Notes Datasets\24. D-sharp 1\24-D-sharp-1 (40).wav,D-sharp 1,17
Notes Datasets\24. D-sharp 1\24-D-sharp-1 (41).wav,D-sharp 1,17
Notes Datasets\24. D-sharp 1\24-D-sharp-1 (42).wav,D-sharp 1,17
Notes Datasets\24. D-sharp 1\24-D-sharp-1 (43).wav,D-sharp 1,17
Notes Datasets\24. D-sharp 1\24-D-sharp-1 (44).wav,D-sharp 1,17
Notes Datasets\24. D-sharp 1\24-D-sharp-1 (45).wav,D-sharp 1,17
Notes Datasets\24. D-sharp 1\24-D-sharp-1 (46).wav,D-sharp 1,17
Notes Datasets\24. D-sharp 1\24-D-sharp-1 (47).wav,D-sharp 1,17
Notes Datasets\24. D-sharp 1\24-D-sharp-1 (48).wav,D-sharp 1,17
Notes Datasets\24. D-sharp 1\24-D-sharp-1 (49).wav,D-sharp 1,17
Notes Datasets\24. D-sharp 1\24-D-sharp-1 (5).wav,D-sharp 1,17
Notes Datasets\24. D-sharp 1\24-D-sharp-1 (50).wav,D-sharp 1,17
Notes Datasets\24. D-sharp 1\24-D-sharp-1 (51).wav,D-sharp 1,17
Notes Datasets\24. D-sharp 1\24-D-sharp-1 (52).wav,D-sharp 1,17
Notes Datasets\24. D-sharp 1\24-D-sharp-1 (53).wav,D-sharp 1,17
Notes Datasets\24. D-sharp 1\24-D-sharp-1 (54).wav,D-sharp 1,17
Notes Datasets\24. D-sharp 1\24-D-sharp-1 (55).wav,D-sharp 1,17
Notes Datasets\24. D-sharp 1\24-D-sharp-1 (56).wav,D-sharp 1,17
Notes Datasets\24. D-sharp 1\24-D-sharp-1 (57).wav,D-sharp 1,17
Notes Datasets\24. D-sharp 1\24-D-sharp-1 (58).wav,D-sharp 1,17
Notes Datasets\24. D-sharp 1\24-D-sharp-1 (59).wav,D-sharp 1,17
Notes Datasets\24. D-sharp 1\24-D-sharp-1 (6).wav,D-sharp 1,17
Notes Datasets\24. D-sharp 1\24-D-sharp-1 (60).wav,D-sharp 1,17
Notes Datasets\24. D-sharp 1\24-D-sharp-1 (61).wav,D-sharp 1,17
Notes Datasets\24. D-sharp 1\24-D-sharp-1 (7).wav,D-sharp 1,17
Notes Datasets\24. D-sharp 1\24-D-sharp-1 (8).wav,D-sharp 1,17
Notes Datasets\24. D-sharp 1\24-D-sharp-1 (9).wav,D-sharp 1,17
Notes Datasets\25. E2\25-E2-10.wav,E2,23
Notes Datasets\25. E2\25-E2-11.wav,E2,23
Notes Datasets\25. E2\25-E2-12.wav,E2,23
Notes Datasets\25. E2\25-E2-13.wav,E2,23
Notes Datasets\25. E2\25-E2-14.wav,E2,23
Notes Datasets\25. E2\25-E2-15.wav,E2,23
Notes Datasets\25. E2\25-E2-16.wav,E2,23
Notes Datasets\25. E2\25-E2-17.wav,E2,23
Notes Datasets\25. E2\25-E2-18.wav,E2,23
Notes Datasets\25. E2\25-E2-19.wav,E2,23
Notes Datasets\25. E2\25-E2-2.wav,E2,23
Notes Datasets\25. E2\25-E2-20.wav,E2,23
Notes Datasets\25. E2\25-E2-21.wav,E2,23
Notes Datasets\25. E2\25-E2-22.wav,E2,23
Notes Datasets\25. E2\25-E2-23.wav,E2,23
Notes Datasets\25. E2\25-E2-24.wav,E2,23
Notes Datasets\25. E2\25-E2-25.wav,E2,23
Notes Datasets\25. E2\25-E2-26.wav,E2,23
Notes Datasets\25. E2\25-E2-27.wav,E2,23
Notes Datasets\25. E2\25-E2-28.wav,E2,23
Notes Datasets\25. E2\25-E2-29.wav,E2,23
Notes Datasets\25. E2\25-E2-3.wav,E2,23
Notes Datasets\25. E2\25-E2-30.wav,E2,23
Notes Datasets\25. E2\25-E2-31.wav,E2,23
Notes Datasets\25. E2\25-E2-32.wav,E2,23
Notes Datasets\25. E2\25-E2-33.wav,E2,23
Notes Datasets\25. E2\25-E2-34.wav,E2,23
Notes Datasets\25. E2\25-E2-35.wav,E2,23
Notes Datasets\25. E2\25-E2-36.wav,E2,23
Notes Datasets\25. E2\25-E2-37.wav,E2,23
Notes Datasets\25. E2\25-E2-38.wav,E2,23
Notes Datasets\25. E2\25-E2-39.wav,E2,23
Notes Datasets\25. E2\25-E2-4.wav,E2,23
Notes Datasets\25. E2\25-E2-40.wav,E2,23
Notes Datasets\25. E2\25-E2-41.wav,E2,23
Notes Datasets\25. E2\25-E2-42.wav,E2,23
Notes Datasets\25. E2\25-E2-43.wav,E2,23
Notes Datasets\25. E2\25-E2-44.wav,E2,23
Notes Datasets\25. E2\25-E2-45.wav,E2,23
Notes Datasets\25. E2\25-E2-46.wav,E2,23
Notes Datasets\25. E2\25-E2-47.wav,E2,23
Notes Datasets\25. E2\25-E2-48.wav,E2,23
Notes Datasets\25. E2\25-E2-49.wav,E2,23
Notes Datasets\25. E2\25-E2-5.wav,E2,23
Notes Datasets\25. E2\25-E2-50.wav,E2,23
Notes Datasets\25. E2\25-E2-51.wav,E2,23
Notes Datasets\25. E2\25-E2-52.wav,E2,23
Notes Datasets\25. E2\25-E2-53.wav,E2,23
Notes Datasets\25. E2\25-E2-54.wav,E2,23
Notes Datasets\25. E2\25-E2-55.wav,E2,23
Notes Datasets\25. E2\25-E2-56.wav,E2,23
Notes Datasets\25. E2\25-E2-6.wav,E2,23
Notes Datasets\25. E2\25-E2-7.wav,E2,23
Notes Datasets\25. E2\25-E2-8.wav,E2,23
Notes Datasets\25. E2\25-E2-9.wav,E2,23
Notes Datasets\25. E2\25-E2.wav,E2,23
Notes Datasets\25. E2\E2_C.wav,E2,23
Notes Datasets\25. E2\E2_FT.wav,E2,23
Notes Datasets\25. E2\GC_-25.wav,E2,23
Notes Datasets\25. E2\PC-25.wav,E2,23
Notes Datasets\25. E2\TC-25.wav,E2,23
Notes Datasets\26. F2\26-F2-10.wav,F2,30
Notes Datasets\26. F2\26-F2-11.wav,F2,30
Notes Datasets\26. F2\26-F2-12.wav,F2,30
Notes Datasets\26. F2\26-F2-13.wav,F2,30
Notes Datasets\26. F2\26-F2-14.wav,F2,30
Notes Datasets\26. F2\26-F2-15.wav,F2,30
Notes Datasets\26. F2\26-F2-16.wav,F2,30
Notes Datasets\26. F2\26-F2-17.wav,F2,30
Notes Datasets\26. F2\26-F2-18.wav,F2,30
Notes Datasets\26. F2\26-F2-19.wav,F2,30
Notes Datasets\26. F2\26-F2-2.wav,F2,30
Notes Datasets\26. F2\26-F2-20.wav,F2,30
Notes Datasets\26. F2\26-F2-21.wav,F2,30
Notes Datasets\26. F2\26-F2-22.wav,F2,30
Notes Datasets\26. F2\26-F2-23.wav,F2,30
Notes Datasets\26. F2\26-F2-24.wav,F2,30
Notes Datasets\26. F2\26-F2-25.wav,F2,30
Notes Datasets\26. F2\26-F2-26.wav,F2,30
Notes Datasets\26. F2\26-F2-27.wav,F2,30
Notes Datasets\26. F2\26-F2-28.wav,F2,30
Notes Datasets\26. F2\26-F2-29.wav,F2,30
Notes Datasets\26. F2\26-F2-3.wav,F2,30
Notes Datasets\26. F2\26-F2-30.wav,F2,30
Notes Datasets\26. F2\26-F2-31.wav,F2,30
Notes Datasets\26. F2\26-F2-32.wav,F2,30
Notes Datasets\26. F2\26-F2-33.wav,F2,30
Notes Datasets\26. F2\26-F2-34.wav,F2,30
Notes Datasets\26. F2\26-F2-35.wav,F2,30
Notes Datasets\26. F2\26-F2-36.wav,F2,30
Notes Datasets\26. F2\26-F2-37.wav,F2,30
Notes Datasets\26. F2\26-F2-38.wav,F2,30
Notes Datasets\26. F2\26-F2-39.wav,F2,30
Notes Datasets\26. F2\26-F2-4.wav,F2,30
Notes Datasets\26. F2\26-F2-40.wav,F2,30
Notes Datasets\26. F2\26-F2-41.wav,F2,30
Notes Datasets\26. F2\26-F2-42.wav,F2,30
Notes Datasets\26. F2\26-F2-43.wav,F2,30
Notes Datasets\26. F2\26-F2-44.wav,F2,30
Notes Datasets\26. F2\26-F2-45.wav,F2,30
Notes Datasets\26. F2\26-F2-46.wav,F2,30
Notes Datasets\26. F2\26-F2-47.wav,F2,30
Notes Datasets\26. F2\26-F2-48.wav,F2,30
Notes Datasets\26. F2\26-F2-49.wav,F2,30
Notes Datasets\26. F2\26-F2-5.wav,F2,30
Notes Datasets\26. F2\26-F2-50.wav,F2,30
Notes Datasets\26. F2\26-F2-51.wav,F2,30
Notes Datasets\26. F2\26-F2-52.wav,F2,30
Notes Datasets\26. F2\26-F2-53.wav,F2,30
Notes Datasets\26. F2\26-F2-54.wav,F2,30
Notes Datasets\26. F2\26-F2-55.wav,F2,30
Notes Datasets\26. F2\26-F2-56.wav,F2,30
Notes Datasets\26. F2\26-F2-6.wav,F2,30
Notes Datasets\26. F2\26-F2-7.wav,F2,30
Notes Datasets\26. F2\26-F2-8.wav,F2,30
Notes Datasets\26. F2\26-F2-9.wav,F2,30
Notes Datasets\26. F2\26-F2.wav,F2,30
Notes Datasets\26. F2\F2_C.wav,F2,30
Notes Datasets\26. F2\F2_FT.wav,F2,30
Notes Datasets\26. F2\GC_-26.wav,F2,30
Notes Datasets\26. F2\PC-26.wav,F2,30
Notes Datasets\26. F2\TC-26.wav,F2,30
Notes Datasets\27. F-sharp 2\27-F-sharp-2 (1).wav,F-sharp 2,28
Notes Datasets\27. F-sharp 2\27-F-sharp-2 (10).wav,F-sharp 2,28
Notes Datasets\27. F-sharp 2\27-F-sharp-2 (11).wav,F-sharp 2,28
Notes Datasets\27. F-sharp 2\27-F-sharp-2 (12).wav,F-sharp 2,28
Notes Datasets\27. F-sharp 2\27-F-sharp-2 (13).wav,F-sharp 2,28
Notes Datasets\27. F-sharp 2\27-F-sharp-2 (14).wav,F-sharp 2,28
Notes Datasets\27. F-sharp 2\27-F-sharp-2 (15).wav,F-sharp 2,28
Notes Datasets\27. F-sharp 2\27-F-sharp-2 (16).wav,F-sharp 2,28
Notes Datasets\27. F-sharp 2\27-F-sharp-2 (17).wav,F-sharp 2,28
Notes Datasets\27. F-sharp 2\27-F-sharp-2 (18).wav,F-sharp 2,28
Notes Datasets\27. F-sharp 2\27-F-sharp-2 (19).wav,F-sharp 2,28
Notes Datasets\27. F-sharp 2\27-F-sharp-2 (2).wav,F-sharp 2,28
Notes Datasets\27. F-sharp 2\27-F-sharp-2 (20).wav,F-sharp 2,28
Notes Datasets\27. F-sharp 2\27-F-sharp-2 (21).wav,F-sharp 2,28
Notes Datasets\27. F-sharp 2\27-F-sharp-2 (22).wav,F-sharp 2,28
Notes Datasets\27. F-sharp 2\27-F-sharp-2 (23).wav,F-sharp 2,28
Notes Datasets\27. F-sharp 2\27-F-sharp-2 (24).wav,F-sharp 2,28
Notes Datasets\27. F-sharp 2\27-F-sharp-2 (25).wav,F-sharp 2,28
Notes Datasets\27. F-sharp 2\27-F-sharp-2 (26).wav,F-sharp 2,28
Notes Datasets\27. F-sharp 2\27-F-sharp-2 (27).wav,F-sharp 2,28
Notes Datasets\27. F-sharp 2\27-F-sharp-2 (28).wav,F-sharp 2,28
Notes Datasets\27. F-sharp 2\27-F-sharp-2 (29).wav,F-sharp 2,28
Notes Datasets\27. F-sharp 2\27-F-sharp-2 (3).wav,F-sharp 2,28
Notes Datasets\27. F-sharp 2\27-F-sharp-2 (30).wav,F-sharp 2,28
Notes Datasets\27. F-sharp 2\27-F-sharp-2 (31).wav,F-sharp 2,28
Notes Datasets\27. F-sharp 2\27-F-sharp-2 (32).wav,F-sharp 2,28
Notes Datasets\27. F-sharp 2\27-F-sharp-2 (33).wav,F-sharp 2,28
Notes Datasets\27. F-sharp 2\27-F-sharp-2 (34).wav,F-sharp 2,28
Notes Datasets\27. F-sharp 2\27-F-sharp-2 (35).wav,F-sharp 2,28
Notes Datasets\27. F-sharp 2\27-F-sharp-2 (36).wav,F-sharp 2,28
Notes Datasets\27. F-sharp 2\27-F-sharp-2 (37).wav,F-sharp 2,28
Notes Datasets\27. F-sharp 2\27-F-sharp-2 (38).wav,F-sharp 2,28
Notes Datasets\27. F-sharp 2\27-F-sharp-2 (39).wav,F-sharp 2,28
Notes Datasets\27. F-sharp 2\27-F-sharp-2 (4).wav,F-sharp 2,28
Notes Datasets\27. F-sharp 2\27-F-sharp-2 (40).wav,F-sharp 2,28
Notes Datasets\27. F-sharp 2\27-F-sharp-2 (41).wav,F-sharp 2,28
Notes Datasets\27. F-sharp 2\27-F-sharp-2 (42).wav,F-sharp 2,28
Notes Datasets\27. F-sharp 2\27-F-sharp-2 (43).wav,F-sharp 2,28
Notes Datasets\27. F-sharp 2\27-F-sharp-2 (44).wav,F-sharp 2,28
Notes Datasets\27. F-sharp 2\27-F-sharp-2 (45).wav,F-sharp 2,28
Notes Datasets\27. F-sharp 2\27-F-sharp-2 (46).wav,F-sharp 2,28
Notes Datasets\27. F-sharp 2\27-F-sharp-2 (47).wav,F-sharp 2,28
Notes Datasets\27. F-sharp 2\27-F-sharp-2 (48).wav,F-sharp 2,28
Notes Datasets\27. F-sharp 2\27-F-sharp-2 (49).wav,F-sharp 2,28
Notes Datasets\27. F-sharp 2\27-F-sharp-2 (5).wav,F-sharp 2,28
Notes Datasets\27. F-sharp 2\27-F-sharp-2 (50).wav,F-sharp 2,28
Notes Datasets\27. F-sharp 2\27-F-sharp-2 (51).wav,F-sharp 2,28
Notes Datasets\27. F-sharp 2\27-F-sharp-2 (52).wav,F-sharp 2,28
Notes Datasets\27. F-sharp 2\27-F-sharp-2 (53).wav,F-sharp 2,28
Notes Datasets\27. F-sharp 2\27-F-sharp-2 (54).wav,F-sharp 2,28
Notes Datasets\27. F-sharp 2\27-F-sharp-2 (55).wav,F-sharp 2,28
Notes Datasets\27. F-sharp 2\27-F-sharp-2 (56).wav,F-sharp 2,28
Notes Datasets\27. F-sharp 2\27-F-sharp-2 (57).wav,F-sharp 2,28
Notes Datasets\27. F-sharp 2\27-F-sharp-2 (58).wav,F-sharp 2,28
Notes Datasets\27. F-sharp 2\27-F-sharp-2 (59).wav,F-sharp 2,28
Notes Datasets\27. F-sharp 2\27-F-sharp-2 (6).wav,F-sharp 2,28
Notes Datasets\27. F-sharp 2\27-F-sharp-2 (60).wav,F-sharp 2,28
Notes Datasets\27. F-sharp 2\27-F-sharp-2 (61).wav,F-sharp 2,28
Notes Datasets\27. F-sharp 2\27-F-sharp-2 (7).wav,F-sharp 2,28
Notes Datasets\27. F-sharp 2\27-F-sharp-2 (8).wav,F-sharp 2,28
Notes Datasets\27. F-sharp 2\27-F-sharp-2 (9).wav,F-sharp 2,28
Notes Datasets\28. G2\28-G2-10.wav,G2,36
Notes Datasets\28. G2\28-G2-11.wav,G2,36
Notes Datasets\28. G2\28-G2-12.wav,G2,36
Notes Datasets\28. G2\28-G2-13.wav,G2,36
Notes Datasets\28. G2\28-G2-14.wav,G2,36
Notes Datasets\28. G2\28-G2-15.wav,G2,36
Notes Datasets\28. G2\28-G2-16.wav,G2,36
Notes Datasets\28. G2\28-G2-17.wav,G2,36
Notes Datasets\28. G2\28-G2-18.wav,G2,36
Notes Datasets\28. G2\28-G2-19.wav,G2,36
Notes Datasets\28. G2\28-G2-2.wav,G2,36
Notes Datasets\28. G2\28-G2-20.wav,G2,36
Notes Datasets\28. G2\28-G2-21.wav,G2,36
Notes Datasets\28. G2\28-G2-22.wav,G2,36
Notes Datasets\28. G2\28-G2-23.wav,G2,36
Notes Datasets\28. G2\28-G2-24.wav,G2,36
Notes Datasets\28. G2\28-G2-25.wav,G2,36
Notes Datasets\28. G2\28-G2-26.wav,G2,36
Notes Datasets\28. G2\28-G2-27.wav,G2,36
Notes Datasets\28. G2\28-G2-28.wav,G2,36
Notes Datasets\28. G2\28-G2-29.wav,G2,36
Notes Datasets\28. G2\28-G2-3.wav,G2,36
Notes Datasets\28. G2\28-G2-30.wav,G2,36
Notes Datasets\28. G2\28-G2-31.wav,G2,36
Notes Datasets\28. G2\28-G2-32.wav,G2,36
Notes Datasets\28. G2\28-G2-33.wav,G2,36
Notes Datasets\28. G2\28-G2-34.wav,G2,36
Notes Datasets\28. G2\28-G2-35.wav,G2,36
Notes Datasets\28. G2\28-G2-36.wav,G2,36
Notes Datasets\28. G2\28-G2-37.wav,G2,36
Notes Datasets\28. G2\28-G2-38.wav,G2,36
Notes Datasets\28. G2\28-G2-39.wav,G2,36
Notes Datasets\28. G2\28-G2-4.wav,G2,36
Notes Datasets\28. G2\28-G2-40.wav,G2,36
Notes Datasets\28. G2\28-G2-41.wav,G2,36
Notes Datasets\28. G2\28-G2-42.wav,G2,36
Notes Datasets\28. G2\28-G2-43.wav,G2,36
Notes Datasets\28. G2\28-G2-44.wav,G2,36
Notes Datasets\28. G2\28-G2-45.wav,G2,36
Notes Datasets\28. G2\28-G2-46.wav,G2,36
Notes Datasets\28. G2\28-G2-47.wav,G2,36
Notes Datasets\28. G2\28-G2-48.wav,G2,36
Notes Datasets\28. G2\28-G2-49.wav,G2,36
Notes Datasets\28. G2\28-G2-5.wav,G2,36
Notes Datasets\28. G2\28-G2-50.wav,G2,36
Notes Datasets\28. G2\28-G2-51.wav,G2,36
Notes Datasets\28. G2\28-G2-52.wav,G2,36
